Data,Interval,Pret mediu [lei/MWh],Rezolutie
2026-05-09,39,870.82,PT30M
2026-05-09,40,1104.40,PT30M
2026-05-09,41,1151.30,PT30M
2026-05-09,42,1162.43,PT30M
2026-05-09,43,1091.11,PT30M
2026-05-09,44,948.77,PT30M
2026-05-09,45,852.72,PT30M
2026-05-09,46,882.98,PT30M
2026-05-09,47,1100.00,PT30M
2026-05-09,48,914.25,PT30M
2026-05-09,1,1262.77,PT60M
2026-05-09,2,965.41,PT60M
2026-05-09,3,887.55,PT60M
2026-05-09,4,775.17,PT60M
2026-05-09,5,913.88,PT60M
2026-05-09,6,909.93,PT60M
2026-05-09,7,771.55,PT60M
2026-05-09,8,653.61,PT60M
2026-05-09,9,592.83,PT60M
2026-05-09,10,378.33,PT60M
2026-05-09,11,53.43,PT60M
2026-05-09,12,3.43,PT60M
2026-05-09,13,13.56,PT60M
2026-05-09,14,13.51,PT60M
2026-05-09,15,0.67,PT60M
2026-05-09,16,0.23,PT60M
2026-05-09,17,157.84,PT60M
2026-05-09,18,535.96,PT60M
2026-05-09,19,770.76,PT60M
2026-05-09,20,987.61,PT60M
2026-05-09,21,1156.86,PT60M
2026-05-09,22,1019.94,PT60M
2026-05-09,23,867.85,PT60M
2026-05-09,24,1007.13,PT60M
2026-05-10,1,865.10,PT15M
2026-05-10,2,865.07,PT15M
2026-05-10,3,865.05,PT15M
2026-05-10,4,798.51,PT15M
2026-05-10,5,889.87,PT15M
2026-05-10,6,781.73,PT15M
2026-05-10,7,757.06,PT15M
2026-05-10,8,679.17,PT15M
2026-05-10,9,723.55,PT15M
2026-05-10,10,694.39,PT15M
2026-05-10,11,691.05,PT15M
2026-05-10,12,693.74,PT15M
2026-05-10,13,695.99,PT15M
2026-05-10,14,685.50,PT15M
2026-05-10,15,690.41,PT15M
2026-05-10,16,687.98,PT15M
2026-05-10,17,692.49,PT15M
2026-05-10,18,715.74,PT15M
2026-05-10,19,710.66,PT15M
2026-05-10,20,697.01,PT15M
2026-05-10,21,775.70,PT15M
2026-05-10,22,766.19,PT15M
2026-05-10,23,716.78,PT15M
2026-05-10,24,674.59,PT15M
2026-05-10,25,728.14,PT15M
2026-05-10,26,667.15,PT15M
2026-05-10,27,604.67,PT15M
2026-05-10,28,568.80,PT15M
2026-05-10,29,675.76,PT15M
2026-05-10,30,573.50,PT15M
2026-05-10,31,539.15,PT15M
2026-05-10,32,454.10,PT15M
2026-05-10,33,590.52,PT15M
2026-05-10,34,541.25,PT15M
2026-05-10,35,344.79,PT15M
2026-05-10,36,70.75,PT15M
2026-05-10,37,175.90,PT15M
2026-05-10,38,52.13,PT15M
2026-05-10,39,6.02,PT15M
2026-05-10,40,0.08,PT15M
2026-05-10,41,0.34,PT15M
2026-05-10,42,0.00,PT15M
2026-05-10,43,-0.03,PT15M
2026-05-10,44,-0.08,PT15M
2026-05-10,45,0.00,PT15M
2026-05-10,46,-0.01,PT15M
2026-05-10,47,-0.01,PT15M
2026-05-10,48,-0.01,PT15M
2026-05-10,49,-0.01,PT15M
2026-05-10,50,-0.02,PT15M
2026-05-10,51,-0.03,PT15M
2026-05-10,52,-0.03,PT15M
2026-05-10,53,-0.05,PT15M
2026-05-10,54,-0.04,PT15M
2026-05-10,55,-0.05,PT15M
2026-05-10,56,-0.03,PT15M
2026-05-10,57,-0.02,PT15M
2026-05-10,58,-0.02,PT15M
2026-05-10,59,-0.03,PT15M
2026-05-10,60,-0.01,PT15M
2026-05-10,61,0.00,PT15M
2026-05-10,62,0.00,PT15M
2026-05-10,63,0.00,PT15M
2026-05-10,64,0.00,PT15M
2026-05-10,65,0.03,PT15M
2026-05-10,66,5.48,PT15M
2026-05-10,67,53.86,PT15M
2026-05-10,68,547.33,PT15M
2026-05-10,69,80.27,PT15M
2026-05-10,70,564.03,PT15M
2026-05-10,71,812.71,PT15M
2026-05-10,72,1116.27,PT15M
2026-05-10,73,642.06,PT15M
2026-05-10,74,712.74,PT15M
2026-05-10,75,669.71,PT15M
2026-05-10,76,908.83,PT15M
2026-05-10,77,774.50,PT15M
2026-05-10,78,815.82,PT15M
2026-05-10,79,1031.73,PT15M
2026-05-10,80,1440.38,PT15M
2026-05-10,81,1077.25,PT15M
2026-05-10,82,1386.69,PT15M
2026-05-10,83,1488.25,PT15M
2026-05-10,84,1104.59,PT15M
2026-05-10,85,1219.01,PT15M
2026-05-10,86,1048.53,PT15M
2026-05-10,87,918.69,PT15M
2026-05-10,88,834.15,PT15M
2026-05-10,89,971.61,PT15M
2026-05-10,90,948.65,PT15M
2026-05-10,91,950.00,PT15M
2026-05-10,92,892.54,PT15M
2026-05-10,93,907.31,PT15M
2026-05-10,94,812.73,PT15M
2026-05-10,95,812.70,PT15M
2026-05-10,96,791.83,PT15M
2026-05-10,1,865.08,PT30M
2026-05-10,2,831.78,PT30M
2026-05-10,3,835.80,PT30M
2026-05-10,4,718.12,PT30M
2026-05-10,5,708.97,PT30M
2026-05-10,6,692.39,PT30M
2026-05-10,7,690.74,PT30M
2026-05-10,8,689.19,PT30M
2026-05-10,9,704.12,PT30M
2026-05-10,10,703.84,PT30M
2026-05-10,11,770.94,PT30M
2026-05-10,12,695.68,PT30M
2026-05-10,13,697.65,PT30M
2026-05-10,14,586.74,PT30M
2026-05-10,15,624.63,PT30M
2026-05-10,16,496.63,PT30M
2026-05-10,17,565.88,PT30M
2026-05-10,18,207.77,PT30M
2026-05-10,19,114.02,PT30M
2026-05-10,20,3.05,PT30M
2026-05-10,21,0.17,PT30M
2026-05-10,22,-0.05,PT30M
2026-05-10,23,-0.01,PT30M
2026-05-10,24,-0.01,PT30M
2026-05-10,25,-0.02,PT30M
2026-05-10,26,-0.03,PT30M
2026-05-10,27,-0.05,PT30M
2026-05-10,28,-0.04,PT30M
2026-05-10,29,-0.02,PT30M
2026-05-10,30,-0.02,PT30M
2026-05-10,31,0.00,PT30M
2026-05-10,32,0.00,PT30M
2026-05-10,33,2.76,PT30M
2026-05-10,34,300.60,PT30M
2026-05-10,35,322.15,PT30M
2026-05-10,36,964.49,PT30M
2026-05-10,37,677.40,PT30M
2026-05-10,38,789.27,PT30M
2026-05-10,39,795.16,PT30M
2026-05-10,40,1236.05,PT30M
2026-05-10,41,1231.97,PT30M
2026-05-10,42,1296.42,PT30M
2026-05-10,43,1133.77,PT30M
2026-05-10,44,876.42,PT30M
2026-05-10,45,960.13,PT30M
2026-05-10,46,921.27,PT30M
2026-05-10,47,860.02,PT30M
2026-05-10,48,802.27,PT30M
2026-05-10,1,848.43,PT60M
2026-05-10,2,776.96,PT60M
2026-05-10,3,700.68,PT60M
2026-05-10,4,689.97,PT60M
2026-05-10,5,703.98,PT60M
2026-05-10,6,733.31,PT60M
2026-05-10,7,642.19,PT60M
2026-05-10,8,560.63,PT60M
2026-05-10,9,386.83,PT60M
2026-05-10,10,58.53,PT60M
2026-05-10,11,0.06,PT60M
2026-05-10,12,-0.01,PT60M
2026-05-10,13,-0.02,PT60M
2026-05-10,14,-0.04,PT60M
2026-05-10,15,-0.02,PT60M
2026-05-10,16,0.00,PT60M
2026-05-10,17,151.68,PT60M
2026-05-10,18,643.32,PT60M
2026-05-10,19,733.34,PT60M
2026-05-10,20,1015.61,PT60M
2026-05-10,21,1264.20,PT60M
2026-05-10,22,1005.10,PT60M
2026-05-10,23,940.70,PT60M
2026-05-10,24,831.14,PT60M
2026-05-11,1,811.64,PT15M
2026-05-11,2,758.24,PT15M
2026-05-11,3,655.80,PT15M
2026-05-11,4,635.81,PT15M
2026-05-11,5,649.46,PT15M
2026-05-11,6,630.73,PT15M
2026-05-11,7,613.52,PT15M
2026-05-11,8,609.00,PT15M
2026-05-11,9,624.67,PT15M
2026-05-11,10,612.17,PT15M
2026-05-11,11,615.62,PT15M
2026-05-11,12,610.66,PT15M
2026-05-11,13,615.26,PT15M
2026-05-11,14,625.69,PT15M
2026-05-11,15,628.22,PT15M
2026-05-11,16,635.65,PT15M
2026-05-11,17,622.82,PT15M
2026-05-11,18,739.68,PT15M
2026-05-11,19,824.96,PT15M
2026-05-11,20,819.64,PT15M
2026-05-11,21,838.36,PT15M
2026-05-11,22,872.80,PT15M
2026-05-11,23,875.68,PT15M
2026-05-11,24,892.49,PT15M
2026-05-11,25,920.35,PT15M
2026-05-11,26,950.51,PT15M
2026-05-11,27,927.42,PT15M
2026-05-11,28,837.39,PT15M
2026-05-11,29,791.17,PT15M
2026-05-11,30,780.67,PT15M
2026-05-11,31,824.10,PT15M
2026-05-11,32,786.17,PT15M
2026-05-11,33,848.97,PT15M
2026-05-11,34,808.82,PT15M
2026-05-11,35,777.31,PT15M
2026-05-11,36,696.60,PT15M
2026-05-11,37,813.92,PT15M
2026-05-11,38,758.13,PT15M
2026-05-11,39,709.13,PT15M
2026-05-11,40,588.12,PT15M
2026-05-11,41,712.25,PT15M
2026-05-11,42,692.87,PT15M
2026-05-11,43,620.44,PT15M
2026-05-11,44,593.91,PT15M
2026-05-11,45,629.47,PT15M
2026-05-11,46,602.13,PT15M
2026-05-11,47,601.86,PT15M
2026-05-11,48,600.83,PT15M
2026-05-11,49,600.21,PT15M
2026-05-11,50,602.96,PT15M
2026-05-11,51,602.95,PT15M
2026-05-11,52,574.50,PT15M
2026-05-11,53,578.56,PT15M
2026-05-11,54,576.18,PT15M
2026-05-11,55,561.93,PT15M
2026-05-11,56,532.35,PT15M
2026-05-11,57,553.81,PT15M
2026-05-11,58,553.82,PT15M
2026-05-11,59,535.14,PT15M
2026-05-11,60,546.52,PT15M
2026-05-11,61,541.08,PT15M
2026-05-11,62,546.65,PT15M
2026-05-11,63,551.06,PT15M
2026-05-11,64,566.34,PT15M
2026-05-11,65,563.23,PT15M
2026-05-11,66,596.60,PT15M
2026-05-11,67,616.99,PT15M
2026-05-11,68,715.54,PT15M
2026-05-11,69,607.18,PT15M
2026-05-11,70,657.94,PT15M
2026-05-11,71,857.67,PT15M
2026-05-11,72,894.32,PT15M
2026-05-11,73,873.38,PT15M
2026-05-11,74,890.61,PT15M
2026-05-11,75,928.36,PT15M
2026-05-11,76,750.41,PT15M
2026-05-11,77,866.98,PT15M
2026-05-11,78,828.31,PT15M
2026-05-11,79,881.55,PT15M
2026-05-11,80,1134.46,PT15M
2026-05-11,81,1000.15,PT15M
2026-05-11,82,1123.75,PT15M
2026-05-11,83,1246.59,PT15M
2026-05-11,84,1073.72,PT15M
2026-05-11,85,756.29,PT15M
2026-05-11,86,695.64,PT15M
2026-05-11,87,669.78,PT15M
2026-05-11,88,744.45,PT15M
2026-05-11,89,688.73,PT15M
2026-05-11,90,633.65,PT15M
2026-05-11,91,638.13,PT15M
2026-05-11,92,761.34,PT15M
2026-05-11,93,1000.00,PT15M
2026-05-11,94,1047.33,PT15M
2026-05-11,95,834.88,PT15M
2026-05-11,96,838.68,PT15M
2026-05-11,1,784.94,PT30M
2026-05-11,2,645.81,PT30M
2026-05-11,3,640.09,PT30M
2026-05-11,4,611.26,PT30M
2026-05-11,5,618.42,PT30M
2026-05-11,6,613.14,PT30M
2026-05-11,7,620.47,PT30M
2026-05-11,8,631.93,PT30M
2026-05-11,9,681.25,PT30M
2026-05-11,10,822.30,PT30M
2026-05-11,11,855.58,PT30M
2026-05-11,12,884.09,PT30M
2026-05-11,13,935.43,PT30M
2026-05-11,14,882.41,PT30M
2026-05-11,15,785.92,PT30M
2026-05-11,16,805.14,PT30M
2026-05-11,17,828.89,PT30M
2026-05-11,18,736.96,PT30M
2026-05-11,19,786.02,PT30M
2026-05-11,20,648.62,PT30M
2026-05-11,21,702.56,PT30M
2026-05-11,22,607.18,PT30M
2026-05-11,23,615.80,PT30M
2026-05-11,24,601.35,PT30M
2026-05-11,25,601.59,PT30M
2026-05-11,26,588.72,PT30M
2026-05-11,27,577.37,PT30M
2026-05-11,28,547.14,PT30M
2026-05-11,29,553.82,PT30M
2026-05-11,30,540.83,PT30M
2026-05-11,31,543.87,PT30M
2026-05-11,32,558.70,PT30M
2026-05-11,33,579.91,PT30M
2026-05-11,34,666.26,PT30M
2026-05-11,35,632.56,PT30M
2026-05-11,36,876.00,PT30M
2026-05-11,37,881.99,PT30M
2026-05-11,38,839.39,PT30M
2026-05-11,39,847.65,PT30M
2026-05-11,40,1008.00,PT30M
2026-05-11,41,1061.95,PT30M
2026-05-11,42,1160.16,PT30M
2026-05-11,43,725.97,PT30M
2026-05-11,44,707.11,PT30M
2026-05-11,45,661.19,PT30M
2026-05-11,46,699.73,PT30M
2026-05-11,47,1023.67,PT30M
2026-05-11,48,836.78,PT30M
2026-05-11,1,715.37,PT60M
2026-05-11,2,625.68,PT60M
2026-05-11,3,615.78,PT60M
2026-05-11,4,626.20,PT60M
2026-05-11,5,751.77,PT60M
2026-05-11,6,869.84,PT60M
2026-05-11,7,908.92,PT60M
2026-05-11,8,795.53,PT60M
2026-05-11,9,782.92,PT60M
2026-05-11,10,717.32,PT60M
2026-05-11,11,654.87,PT60M
2026-05-11,12,608.57,PT60M
2026-05-11,13,595.16,PT60M
2026-05-11,14,562.26,PT60M
2026-05-11,15,547.32,PT60M
2026-05-11,16,551.28,PT60M
2026-05-11,17,623.09,PT60M
2026-05-11,18,754.28,PT60M
2026-05-11,19,860.69,PT60M
2026-05-11,20,927.82,PT60M
2026-05-11,21,1111.05,PT60M
2026-05-11,22,716.54,PT60M
2026-05-11,23,680.46,PT60M
2026-05-11,24,930.22,PT60M
2026-05-12,1,644.04,PT15M
2026-05-12,2,636.41,PT15M
2026-05-12,3,618.05,PT15M
2026-05-12,4,593.78,PT15M
2026-05-12,5,576.36,PT15M
2026-05-12,6,573.93,PT15M
2026-05-12,7,573.10,PT15M
2026-05-12,8,571.10,PT15M
2026-05-12,9,564.19,PT15M
2026-05-12,10,576.35,PT15M
2026-05-12,11,580.06,PT15M
2026-05-12,12,576.87,PT15M
2026-05-12,13,577.03,PT15M
2026-05-12,14,596.90,PT15M
2026-05-12,15,607.08,PT15M
2026-05-12,16,615.00,PT15M
2026-05-12,17,597.10,PT15M
2026-05-12,18,612.49,PT15M
2026-05-12,19,650.38,PT15M
2026-05-12,20,816.84,PT15M
2026-05-12,21,811.64,PT15M
2026-05-12,22,809.40,PT15M
2026-05-12,23,836.80,PT15M
2026-05-12,24,933.16,PT15M
2026-05-12,25,865.43,PT15M
2026-05-12,26,885.67,PT15M
2026-05-12,27,811.64,PT15M
2026-05-12,28,662.93,PT15M
2026-05-12,29,803.04,PT15M
2026-05-12,30,654.60,PT15M
2026-05-12,31,643.29,PT15M
2026-05-12,32,612.66,PT15M
2026-05-12,33,654.81,PT15M
2026-05-12,34,617.87,PT15M
2026-05-12,35,568.31,PT15M
2026-05-12,36,507.93,PT15M
2026-05-12,37,568.31,PT15M
2026-05-12,38,523.64,PT15M
2026-05-12,39,485.83,PT15M
2026-05-12,40,392.70,PT15M
2026-05-12,41,532.87,PT15M
2026-05-12,42,471.54,PT15M
2026-05-12,43,422.40,PT15M
2026-05-12,44,326.04,PT15M
2026-05-12,45,407.89,PT15M
2026-05-12,46,437.13,PT15M
2026-05-12,47,408.79,PT15M
2026-05-12,48,381.43,PT15M
2026-05-12,49,323.95,PT15M
2026-05-12,50,258.18,PT15M
2026-05-12,51,222.88,PT15M
2026-05-12,52,223.11,PT15M
2026-05-12,53,262.85,PT15M
2026-05-12,54,250.92,PT15M
2026-05-12,55,206.47,PT15M
2026-05-12,56,192.19,PT15M
2026-05-12,57,202.52,PT15M
2026-05-12,58,246.64,PT15M
2026-05-12,59,275.27,PT15M
2026-05-12,60,363.24,PT15M
2026-05-12,61,297.00,PT15M
2026-05-12,62,369.94,PT15M
2026-05-12,63,415.06,PT15M
2026-05-12,64,509.02,PT15M
2026-05-12,65,345.24,PT15M
2026-05-12,66,462.87,PT15M
2026-05-12,67,503.05,PT15M
2026-05-12,68,576.41,PT15M
2026-05-12,69,443.34,PT15M
2026-05-12,70,539.42,PT15M
2026-05-12,71,955.37,PT15M
2026-05-12,72,1538.91,PT15M
2026-05-12,73,784.93,PT15M
2026-05-12,74,1570.96,PT15M
2026-05-12,75,677.55,PT15M
2026-05-12,76,910.37,PT15M
2026-05-12,77,722.56,PT15M
2026-05-12,78,859.31,PT15M
2026-05-12,79,1123.40,PT15M
2026-05-12,80,1420.16,PT15M
2026-05-12,81,1300.00,PT15M
2026-05-12,82,1467.10,PT15M
2026-05-12,83,1405.16,PT15M
2026-05-12,84,1146.26,PT15M
2026-05-12,85,1369.61,PT15M
2026-05-12,86,899.00,PT15M
2026-05-12,87,737.32,PT15M
2026-05-12,88,1206.98,PT15M
2026-05-12,89,1007.64,PT15M
2026-05-12,90,830.64,PT15M
2026-05-12,91,892.03,PT15M
2026-05-12,92,1003.00,PT15M
2026-05-12,93,1173.88,PT15M
2026-05-12,94,961.88,PT15M
2026-05-12,95,984.20,PT15M
2026-05-12,96,662.80,PT15M
2026-05-12,1,640.23,PT30M
2026-05-12,2,605.91,PT30M
2026-05-12,3,575.14,PT30M
2026-05-12,4,572.10,PT30M
2026-05-12,5,570.27,PT30M
2026-05-12,6,578.46,PT30M
2026-05-12,7,586.96,PT30M
2026-05-12,8,611.04,PT30M
2026-05-12,9,604.80,PT30M
2026-05-12,10,733.61,PT30M
2026-05-12,11,810.52,PT30M
2026-05-12,12,884.98,PT30M
2026-05-12,13,875.55,PT30M
2026-05-12,14,737.29,PT30M
2026-05-12,15,728.82,PT30M
2026-05-12,16,627.97,PT30M
2026-05-12,17,636.34,PT30M
2026-05-12,18,538.12,PT30M
2026-05-12,19,545.97,PT30M
2026-05-12,20,439.27,PT30M
2026-05-12,21,502.21,PT30M
2026-05-12,22,374.22,PT30M
2026-05-12,23,422.51,PT30M
2026-05-12,24,395.11,PT30M
2026-05-12,25,291.07,PT30M
2026-05-12,26,223.00,PT30M
2026-05-12,27,256.88,PT30M
2026-05-12,28,199.33,PT30M
2026-05-12,29,224.58,PT30M
2026-05-12,30,319.25,PT30M
2026-05-12,31,333.47,PT30M
2026-05-12,32,462.04,PT30M
2026-05-12,33,404.06,PT30M
2026-05-12,34,539.73,PT30M
2026-05-12,35,491.38,PT30M
2026-05-12,36,1247.14,PT30M
2026-05-12,37,1177.95,PT30M
2026-05-12,38,793.96,PT30M
2026-05-12,39,790.93,PT30M
2026-05-12,40,1271.78,PT30M
2026-05-12,41,1383.55,PT30M
2026-05-12,42,1275.71,PT30M
2026-05-12,43,1134.30,PT30M
2026-05-12,44,972.15,PT30M
2026-05-12,45,919.14,PT30M
2026-05-12,46,947.51,PT30M
2026-05-12,47,1067.88,PT30M
2026-05-12,48,823.50,PT30M
2026-05-12,1,623.07,PT60M
2026-05-12,2,573.62,PT60M
2026-05-12,3,574.37,PT60M
2026-05-12,4,599.00,PT60M
2026-05-12,5,669.21,PT60M
2026-05-12,6,847.75,PT60M
2026-05-12,7,806.42,PT60M
2026-05-12,8,678.40,PT60M
2026-05-12,9,587.23,PT60M
2026-05-12,10,492.62,PT60M
2026-05-12,11,438.21,PT60M
2026-05-12,12,408.81,PT60M
2026-05-12,13,257.03,PT60M
2026-05-12,14,228.11,PT60M
2026-05-12,15,271.92,PT60M
2026-05-12,16,397.76,PT60M
2026-05-12,17,471.89,PT60M
2026-05-12,18,869.26,PT60M
2026-05-12,19,985.95,PT60M
2026-05-12,20,1031.36,PT60M
2026-05-12,21,1329.63,PT60M
2026-05-12,22,1053.23,PT60M
2026-05-12,23,933.33,PT60M
2026-05-12,24,945.69,PT60M
2026-05-13,1,1044.45,PT15M
2026-05-13,2,873.24,PT15M
2026-05-13,3,599.91,PT15M
2026-05-13,4,587.64,PT15M
2026-05-13,5,613.36,PT15M
2026-05-13,6,606.76,PT15M
2026-05-13,7,601.62,PT15M
2026-05-13,8,597.36,PT15M
2026-05-13,9,585.73,PT15M
2026-05-13,10,584.81,PT15M
2026-05-13,11,589.80,PT15M
2026-05-13,12,605.61,PT15M
2026-05-13,13,624.75,PT15M
2026-05-13,14,663.42,PT15M
2026-05-13,15,744.73,PT15M
2026-05-13,16,750.55,PT15M
2026-05-13,17,635.10,PT15M
2026-05-13,18,709.59,PT15M
2026-05-13,19,769.18,PT15M
2026-05-13,20,777.79,PT15M
2026-05-13,21,716.06,PT15M
2026-05-13,22,768.13,PT15M
2026-05-13,23,803.31,PT15M
2026-05-13,24,804.48,PT15M
2026-05-13,25,875.19,PT15M
2026-05-13,26,823.45,PT15M
2026-05-13,27,765.40,PT15M
2026-05-13,28,764.17,PT15M
2026-05-13,29,774.06,PT15M
2026-05-13,30,766.33,PT15M
2026-05-13,31,777.24,PT15M
2026-05-13,32,726.75,PT15M
2026-05-13,33,771.23,PT15M
2026-05-13,34,710.09,PT15M
2026-05-13,35,664.84,PT15M
2026-05-13,36,577.02,PT15M
2026-05-13,37,675.15,PT15M
2026-05-13,38,565.58,PT15M
2026-05-13,39,548.09,PT15M
2026-05-13,40,488.10,PT15M
2026-05-13,41,548.20,PT15M
2026-05-13,42,500.99,PT15M
2026-05-13,43,405.48,PT15M
2026-05-13,44,395.29,PT15M
2026-05-13,45,80.08,PT15M
2026-05-13,46,343.88,PT15M
2026-05-13,47,343.87,PT15M
2026-05-13,48,448.18,PT15M
2026-05-13,49,343.87,PT15M
2026-05-13,50,424.18,PT15M
2026-05-13,51,394.93,PT15M
2026-05-13,52,374.57,PT15M
2026-05-13,53,414.55,PT15M
2026-05-13,54,410.60,PT15M
2026-05-13,55,403.97,PT15M
2026-05-13,56,377.20,PT15M
2026-05-13,57,359.66,PT15M
2026-05-13,58,373.25,PT15M
2026-05-13,59,408.15,PT15M
2026-05-13,60,437.00,PT15M
2026-05-13,61,386.93,PT15M
2026-05-13,62,432.75,PT15M
2026-05-13,63,478.92,PT15M
2026-05-13,64,542.97,PT15M
2026-05-13,65,424.15,PT15M
2026-05-13,66,492.97,PT15M
2026-05-13,67,533.73,PT15M
2026-05-13,68,617.56,PT15M
2026-05-13,69,534.90,PT15M
2026-05-13,70,600.11,PT15M
2026-05-13,71,691.37,PT15M
2026-05-13,72,747.84,PT15M
2026-05-13,73,650.79,PT15M
2026-05-13,74,722.05,PT15M
2026-05-13,75,931.01,PT15M
2026-05-13,76,978.32,PT15M
2026-05-13,77,736.70,PT15M
2026-05-13,78,1051.15,PT15M
2026-05-13,79,1200.00,PT15M
2026-05-13,80,1800.00,PT15M
2026-05-13,81,1202.16,PT15M
2026-05-13,82,1585.57,PT15M
2026-05-13,83,1666.76,PT15M
2026-05-13,84,1579.77,PT15M
2026-05-13,85,1810.71,PT15M
2026-05-13,86,1236.59,PT15M
2026-05-13,87,1033.70,PT15M
2026-05-13,88,777.47,PT15M
2026-05-13,89,1049.64,PT15M
2026-05-13,90,780.14,PT15M
2026-05-13,91,731.07,PT15M
2026-05-13,92,1050.48,PT15M
2026-05-13,93,1300.00,PT15M
2026-05-13,94,1010.09,PT15M
2026-05-13,95,921.97,PT15M
2026-05-13,96,763.98,PT15M
2026-05-13,1,958.84,PT30M
2026-05-13,2,593.77,PT30M
2026-05-13,3,610.06,PT30M
2026-05-13,4,599.49,PT30M
2026-05-13,5,585.27,PT30M
2026-05-13,6,597.71,PT30M
2026-05-13,7,644.09,PT30M
2026-05-13,8,747.64,PT30M
2026-05-13,9,672.34,PT30M
2026-05-13,10,773.48,PT30M
2026-05-13,11,742.09,PT30M
2026-05-13,12,803.90,PT30M
2026-05-13,13,849.32,PT30M
2026-05-13,14,764.79,PT30M
2026-05-13,15,770.20,PT30M
2026-05-13,16,751.99,PT30M
2026-05-13,17,740.66,PT30M
2026-05-13,18,620.93,PT30M
2026-05-13,19,620.37,PT30M
2026-05-13,20,518.09,PT30M
2026-05-13,21,524.59,PT30M
2026-05-13,22,400.38,PT30M
2026-05-13,23,211.98,PT30M
2026-05-13,24,396.03,PT30M
2026-05-13,25,384.03,PT30M
2026-05-13,26,384.75,PT30M
2026-05-13,27,412.58,PT30M
2026-05-13,28,390.59,PT30M
2026-05-13,29,366.45,PT30M
2026-05-13,30,422.57,PT30M
2026-05-13,31,409.84,PT30M
2026-05-13,32,510.94,PT30M
2026-05-13,33,458.56,PT30M
2026-05-13,34,575.65,PT30M
2026-05-13,35,567.51,PT30M
2026-05-13,36,719.60,PT30M
2026-05-13,37,686.42,PT30M
2026-05-13,38,954.67,PT30M
2026-05-13,39,893.92,PT30M
2026-05-13,40,1500.00,PT30M
2026-05-13,41,1393.87,PT30M
2026-05-13,42,1623.27,PT30M
2026-05-13,43,1523.65,PT30M
2026-05-13,44,905.59,PT30M
2026-05-13,45,914.89,PT30M
2026-05-13,46,890.77,PT30M
2026-05-13,47,1155.04,PT30M
2026-05-13,48,842.97,PT30M
2026-05-13,1,776.31,PT60M
2026-05-13,2,604.78,PT60M
2026-05-13,3,591.49,PT60M
2026-05-13,4,695.86,PT60M
2026-05-13,5,722.91,PT60M
2026-05-13,6,772.99,PT60M
2026-05-13,7,807.05,PT60M
2026-05-13,8,761.10,PT60M
2026-05-13,9,680.80,PT60M
2026-05-13,10,569.23,PT60M
2026-05-13,11,462.49,PT60M
2026-05-13,12,304.00,PT60M
2026-05-13,13,384.39,PT60M
2026-05-13,14,401.58,PT60M
2026-05-13,15,394.51,PT60M
2026-05-13,16,460.39,PT60M
2026-05-13,17,517.10,PT60M
2026-05-13,18,643.55,PT60M
2026-05-13,19,820.54,PT60M
2026-05-13,20,1196.96,PT60M
2026-05-13,21,1508.57,PT60M
2026-05-13,22,1214.62,PT60M
2026-05-13,23,902.83,PT60M
2026-05-13,24,999.01,PT60M
2026-05-14,1,1042.07,PT15M
2026-05-14,2,901.92,PT15M
2026-05-14,3,820.56,PT15M
2026-05-14,4,675.11,PT15M
2026-05-14,5,726.55,PT15M
2026-05-14,6,698.85,PT15M
2026-05-14,7,686.59,PT15M
2026-05-14,8,663.11,PT15M
2026-05-14,9,707.68,PT15M
2026-05-14,10,683.66,PT15M
2026-05-14,11,660.14,PT15M
2026-05-14,12,654.15,PT15M
2026-05-14,13,677.10,PT15M
2026-05-14,14,670.66,PT15M
2026-05-14,15,676.87,PT15M
2026-05-14,16,712.79,PT15M
2026-05-14,17,701.83,PT15M
2026-05-14,18,713.58,PT15M
2026-05-14,19,713.60,PT15M
2026-05-14,20,843.04,PT15M
2026-05-14,21,713.58,PT15M
2026-05-14,22,713.58,PT15M
2026-05-14,23,854.51,PT15M
2026-05-14,24,988.04,PT15M
2026-05-14,25,922.92,PT15M
2026-05-14,26,891.77,PT15M
2026-05-14,27,713.56,PT15M
2026-05-14,28,668.95,PT15M
2026-05-14,29,704.79,PT15M
2026-05-14,30,698.24,PT15M
2026-05-14,31,653.73,PT15M
2026-05-14,32,573.13,PT15M
2026-05-14,33,701.02,PT15M
2026-05-14,34,589.77,PT15M
2026-05-14,35,548.01,PT15M
2026-05-14,36,475.39,PT15M
2026-05-14,37,567.50,PT15M
2026-05-14,38,531.23,PT15M
2026-05-14,39,452.40,PT15M
2026-05-14,40,342.58,PT15M
2026-05-14,41,468.01,PT15M
2026-05-14,42,363.47,PT15M
2026-05-14,43,284.68,PT15M
2026-05-14,44,215.51,PT15M
2026-05-14,45,241.01,PT15M
2026-05-14,46,222.77,PT15M
2026-05-14,47,187.37,PT15M
2026-05-14,48,140.46,PT15M
2026-05-14,49,106.50,PT15M
2026-05-14,50,75.04,PT15M
2026-05-14,51,74.09,PT15M
2026-05-14,52,53.42,PT15M
2026-05-14,53,53.18,PT15M
2026-05-14,54,43.41,PT15M
2026-05-14,55,38.70,PT15M
2026-05-14,56,36.07,PT15M
2026-05-14,57,28.10,PT15M
2026-05-14,58,43.92,PT15M
2026-05-14,59,53.26,PT15M
2026-05-14,60,66.57,PT15M
2026-05-14,61,43.97,PT15M
2026-05-14,62,71.03,PT15M
2026-05-14,63,167.92,PT15M
